transaction_id,transaction_date,transaction_timestamp,channel,store_id,customer_id,session_id,device_type,utm_source,product_id,category,product_name,quantity,unit_price,total_amount,payment_method,is_returned
TXN-0005592,2025-04-01,2025-04-01T12:33:53,online,,CUST-034068,93d91019,mobile,google,climate_021,climate,Climate Model 21,2,48557.27,97114.54,card_pos,False
TXN-0005593,2025-02-11,2025-02-11T21:46:14,online,,CUST-104665,0ab097ba,mobile,organic,photo_video_004,photo_video,Photo Video Model 4,3,13311.03,39933.09,card_online,False
TXN-0005594,2025-03-03,2025-03-03T20:07:51,marketplace,,CUST-067051,5f937fc4,mobile,,kitchen_017,kitchen,Kitchen Model 17,2,2358.83,4717.66,installment,False
TXN-0005595,2025-04-12,2025-04-12T18:09:22,online,,CUST-134219,426dd69d,desktop,google,laptops_022,laptops,Laptops Model 22,2,5690.24,11380.48,installment,False
TXN-0005596,2025-05-15,2025-05-15T18:51:32,online,,CUST-007638,eb878c72,mobile,google,printers_024,printers,Printers Model 24,2,48648.60,97297.20,cash,False
TXN-0005597,2025-10-05,2025-10-05T09:40:52,online,,CUST-176764,60c8d540,tablet,email,storage_030,storage,Storage Model 30,2,5970.24,11940.48,card_pos,False
TXN-0005598,2025-06-07,2025-06-07T19:14:25,marketplace,,CUST-089626,6de68e07,mobile,,networking_015,networking,Networking Model 15,2,37572.79,75145.58,installment,False
TXN-0005599,2025-08-29,2025-08-29T21:29:48,online,,CUST-032277,9a4a8f95,desktop,google,smartphones_010,smartphones,Smartphones Model 10,3,8368.05,25104.15,card_online,False
TXN-0005600,2025-04-05,2025-04-05T11:54:23,marketplace,,CUST-134843,e01c2f9f,mobile,,laptops_024,laptops,Laptops Model 24,1,46403.57,46403.57,card_online,False
TXN-0005601,2025-11-12,2025-11-12T09:39:50,online,,CUST-178811,9164e719,tablet,organic,photo_video_022,photo_video,Photo Video Model 22,3,33101.42,99304.26,card_pos,False
TXN-0005602,2025-05-16,2025-05-16T11:52:48,online,,CUST-095227,7011d2d3,desktop,facebook,smartphones_012,smartphones,Smartphones Model 12,3,23400.85,70202.55,installment,False
TXN-0005603,2025-09-20,2025-09-20T10:38:09,marketplace,,CUST-160273,8ed38ece,mobile,,networking_017,networking,Networking Model 17,2,7995.71,15991.42,card_pos,False
TXN-0005604,2025-11-19,2025-11-19T13:58:20,online,,CUST-074681,2fee40e2,mobile,facebook,climate_026,climate,Climate Model 26,2,28102.11,56204.22,card_online,False
TXN-0005605,2025-09-15,2025-09-15T21:50:36,online,,CUST-029003,9578c631,mobile,direct,wearables_029,wearables,Wearables Model 29,1,42037.32,42037.32,installment,False
TXN-0005606,2025-07-25,2025-07-25T18:15:29,online,,CUST-007498,b04be31d,desktop,direct,home_appliances_008,home_appliances,Home Appliances Model 8,2,33871.67,67743.34,card_online,False
TXN-0005607,2025-01-02,2025-01-02T19:22:22,online,,CUST-125042,bff2872e,desktop,google,photo_video_003,photo_video,Photo Video Model 3,3,48757.83,146273.49,installment,False
TXN-0005608,2025-03-03,2025-03-03T19:27:40,online,,CUST-123929,956dc06c,mobile,direct,accessories_028,accessories,Accessories Model 28,1,43804.08,43804.08,card_online,False
TXN-0005609,2026-02-23,2026-02-23T14:15:54,online,,CUST-135402,390cdbfe,mobile,organic,home_appliances_002,home_appliances,Home Appliances Model 2,1,10786.14,10786.14,card_online,False
TXN-0005610,2025-08-21,2025-08-21T12:58:01,offline,43,CUST-017499,,,,storage_004,storage,Storage Model 4,2,46759.62,93519.24,installment,False
TXN-0005611,2025-06-16,2025-06-16T19:07:28,online,,CUST-041128,f969c80e,mobile,email,tablets_006,tablets,Tablets Model 6,3,23559.06,70677.18,card_online,False
TXN-0005612,2025-05-31,2025-05-31T16:11:51,offline,68,CUST-061763,,,,laptops_001,laptops,Laptops Model 1,3,47125.65,141376.95,cash,False
TXN-0005613,2025-02-14,2025-02-14T15:16:21,online,,CUST-003957,90b568f2,desktop,affiliate,climate_019,climate,Climate Model 19,3,34687.57,104062.71,installment,False
TXN-0005614,2025-05-17,2025-05-17T09:40:11,online,,CUST-178403,0d30ca28,mobile,facebook,photo_video_009,photo_video,Photo Video Model 9,3,23741.61,71224.83,cash,False
TXN-0005615,2025-06-16,2025-06-16T12:40:01,online,,CUST-036037,7e546469,tablet,direct,storage_028,storage,Storage Model 28,2,9281.64,18563.28,installment,False
TXN-0005616,2025-02-28,2025-02-28T16:41:57,online,,CUST-059868,7a4fd3a3,desktop,google,gaming_018,gaming,Gaming Model 18,1,46244.69,46244.69,card_online,False
TXN-0005617,2025-11-14,2025-11-14T10:09:56,offline,97,CUST-053767,,,,gaming_021,gaming,Gaming Model 21,1,17746.80,17746.80,cash,False
TXN-0005618,2026-01-30,2026-01-30T18:51:59,offline,62,CUST-194447,,,,smartphones_027,smartphones,Smartphones Model 27,3,21245.63,63736.89,card_pos,False
TXN-0005619,2026-01-28,2026-01-28T16:56:03,offline,50,CUST-112196,,,,accessories_013,accessories,Accessories Model 13,1,32931.38,32931.38,card_pos,False
TXN-0005620,2026-01-03,2026-01-03T09:05:34,offline,30,CUST-191373,,,,printers_002,printers,Printers Model 2,2,1592.26,3184.52,cash,True
TXN-0005621,2025-12-24,2025-12-24T15:39:01,offline,35,CUST-135308,,,,wearables_004,wearables,Wearables Model 4,3,14165.47,42496.41,card_pos,False
TXN-0005622,2025-02-21,2025-02-21T13:57:42,offline,46,CUST-076102,,,,home_appliances_007,home_appliances,Home Appliances Model 7,2,21774.71,43549.42,card_pos,False
TXN-0005623,2025-05-14,2025-05-14T19:35:36,offline,18,CUST-100840,,,,laptops_010,laptops,Laptops Model 10,1,7087.84,7087.84,cash,False
TXN-0005624,2025-04-23,2025-04-23T21:46:41,online,,CUST-161582,4a473f49,mobile,direct,gaming_021,gaming,Gaming Model 21,1,26931.25,26931.25,card_online,True
TXN-0005625,2025-07-29,2025-07-29T21:17:28,online,,CUST-013537,8427c4d7,tablet,facebook,printers_020,printers,Printers Model 20,2,25633.23,51266.46,card_pos,False
TXN-0005626,2025-09-09,2025-09-09T10:40:15,online,,CUST-155813,315f3bc1,desktop,email,climate_022,climate,Climate Model 22,2,28345.73,56691.46,card_pos,False
TXN-0005627,2026-02-01,2026-02-01T19:35:19,online,,CUST-086214,c6beed77,mobile,facebook,climate_009,climate,Climate Model 9,1,23251.17,23251.17,card_online,False
TXN-0005628,2026-01-04,2026-01-04T21:56:30,offline,15,CUST-081155,,,,smartphones_024,smartphones,Smartphones Model 24,1,3104.90,3104.90,installment,False
TXN-0005629,2025-12-18,2025-12-18T08:53:04,marketplace,,CUST-019991,a6f4123e,mobile,,smartphones_021,smartphones,Smartphones Model 21,1,27895.72,27895.72,card_online,False
TXN-0005630,2025-02-04,2025-02-04T16:06:44,online,,CUST-169863,1a44b665,desktop,direct,smartphones_017,smartphones,Smartphones Model 17,3,35648.88,106946.64,card_online,False
TXN-0005631,2025-05-26,2025-05-26T19:50:16,online,,CUST-066917,742c7812,mobile,email,home_appliances_001,home_appliances,Home Appliances Model 1,3,13529.90,40589.70,card_pos,False
TXN-0005632,2025-03-10,2025-03-10T19:04:36,online,,CUST-178335,48818172,desktop,google,gaming_013,gaming,Gaming Model 13,1,48666.11,48666.11,card_pos,True
TXN-0005633,2025-05-20,2025-05-20T20:33:40,offline,17,,,,,gaming_024,gaming,Gaming Model 24,1,20219.14,20219.14,cash,False
TXN-0005634,2025-06-03,2025-06-03T08:34:32,online,,CUST-142125,b69663f8,desktop,organic,networking_014,networking,Networking Model 14,1,42529.35,42529.35,cash,False
TXN-0005635,2025-06-02,2025-06-02T15:10:10,online,,CUST-046859,a97f0679,mobile,google,wearables_026,wearables,Wearables Model 26,1,23000.01,23000.01,cash,False
TXN-0005636,2026-01-07,2026-01-07T13:18:34,online,,CUST-146419,23c433e1,mobile,google,photo_video_007,photo_video,Photo Video Model 7,2,28270.77,56541.54,cash,False
TXN-0005637,2025-08-26,2025-08-26T17:43:38,marketplace,,CUST-189337,f974dd4b,mobile,,accessories_028,accessories,Accessories Model 28,3,42585.88,127757.64,card_online,False
TXN-0005638,2025-05-07,2025-05-07T13:44:51,online,,CUST-050646,2808bb58,desktop,affiliate,laptops_004,laptops,Laptops Model 4,1,40940.71,40940.71,card_online,False
TXN-0005639,2025-04-23,2025-04-23T13:42:04,marketplace,,CUST-164042,3e9062e4,mobile,,tv_011,tv,Tv Model 11,2,5891.81,11783.62,card_online,False
TXN-0005640,2025-09-11,2025-09-11T17:29:49,offline,80,CUST-136769,,,,audio_030,audio,Audio Model 30,2,6889.57,13779.14,card_pos,False
TXN-0005641,2025-09-16,2025-09-16T15:24:54,offline,99,CUST-008421,,,,tablets_004,tablets,Tablets Model 4,3,37584.21,112752.63,cash,False
TXN-0005642,2026-01-28,2026-01-28T18:43:43,online,,CUST-121414,5e526485,tablet,google,climate_030,climate,Climate Model 30,2,26861.89,53723.78,card_online,False
TXN-0005643,2025-08-13,2025-08-13T15:45:15,online,,CUST-034336,c77dd9aa,desktop,email,printers_015,printers,Printers Model 15,3,49894.90,149684.70,installment,False
TXN-0005644,2026-02-24,2026-02-24T15:13:48,offline,64,CUST-054865,,,,printers_016,printers,Printers Model 16,1,27481.10,27481.10,card_pos,False
TXN-0005645,2025-03-01,2025-03-01T21:27:11,online,,CUST-158074,84f1fd8f,mobile,email,tablets_004,tablets,Tablets Model 4,3,48543.74,145631.22,installment,False
TXN-0005646,2025-04-03,2025-04-03T08:41:51,online,,CUST-069612,affde7fc,mobile,direct,home_appliances_008,home_appliances,Home Appliances Model 8,3,28275.08,84825.24,card_pos,False
TXN-0005647,2025-07-21,2025-07-21T18:25:32,online,,CUST-138175,9ea27823,desktop,email,storage_001,storage,Storage Model 1,3,35841.33,107523.99,cash,False
TXN-0005648,2025-05-03,2025-05-03T19:14:12,online,,CUST-192352,f7abffe6,mobile,google,tablets_003,tablets,Tablets Model 3,3,41422.67,124268.01,card_online,False
TXN-0005649,2025-06-16,2025-06-16T14:16:55,marketplace,,CUST-091765,ecb486fe,desktop,,tv_010,tv,Tv Model 10,3,38990.42,116971.26,card_online,False
TXN-0005650,2025-05-13,2025-05-13T18:18:57,offline,13,CUST-056552,,,,smartphones_028,smartphones,Smartphones Model 28,3,38339.71,115019.13,card_pos,False
TXN-0005651,2025-12-04,2025-12-04T15:03:03,offline,8,CUST-115510,,,,wearables_024,wearables,Wearables Model 24,2,42196.70,84393.40,card_pos,False
TXN-0005652,2025-08-14,2025-08-14T08:27:51,online,,CUST-176433,b6743814,mobile,direct,audio_026,audio,Audio Model 26,1,37476.59,37476.59,installment,False
TXN-0005653,2025-12-22,2025-12-22T08:48:08,offline,93,CUST-152438,,,,storage_018,storage,Storage Model 18,2,29754.90,59509.80,card_pos,False
TXN-0005654,2025-01-27,2025-01-27T10:17:09,online,,CUST-016259,0905c685,mobile,google,kitchen_029,kitchen,Kitchen Model 29,1,22058.10,22058.10,cash,False
TXN-0005655,2025-12-21,2025-12-21T17:27:49,online,,CUST-102637,b42cd11a,tablet,google,home_appliances_028,home_appliances,Home Appliances Model 28,1,19084.73,19084.73,installment,False
TXN-0005656,2025-09-25,2025-09-25T13:45:02,online,,CUST-011746,9e2a647d,mobile,facebook,wearables_026,wearables,Wearables Model 26,1,4647.45,4647.45,card_online,False
TXN-0005657,2025-02-04,2025-02-04T15:50:54,offline,75,CUST-028963,,,,wearables_010,wearables,Wearables Model 10,2,3561.86,7123.72,card_pos,False
TXN-0005658,2026-01-04,2026-01-04T09:32:26,online,,CUST-123295,1135bff6,mobile,direct,climate_028,climate,Climate Model 28,2,4817.49,9634.98,installment,False
TXN-0005659,2026-01-01,2026-01-01T20:27:16,online,,CUST-141893,ca77465b,desktop,google,wearables_026,wearables,Wearables Model 26,1,49907.59,49907.59,card_online,False
TXN-0005660,2025-04-23,2025-04-23T19:26:13,online,,CUST-066495,9a73ef4f,desktop,google,tablets_022,tablets,Tablets Model 22,1,35106.85,35106.85,card_online,False
TXN-0005661,2025-12-15,2025-12-15T18:58:25,online,,CUST-148665,e04b6c03,mobile,google,tv_029,tv,Tv Model 29,1,48925.78,48925.78,cash,False
TXN-0005662,2025-11-05,2025-11-05T09:59:34,online,,CUST-130977,4e3582c2,desktop,google,storage_022,storage,Storage Model 22,2,27918.08,55836.16,card_online,False
TXN-0005663,2025-08-08,2025-08-08T18:58:59,online,,CUST-184295,4f95ae60,mobile,google,accessories_003,accessories,Accessories Model 3,1,1938.26,1938.26,installment,False
TXN-0005664,2025-07-12,2025-07-12T19:34:27,online,,CUST-084995,1c501a36,mobile,direct,laptops_017,laptops,Laptops Model 17,3,7595.06,22785.18,card_online,False
TXN-0005665,2025-07-02,2025-07-02T16:23:55,online,,CUST-014922,4ffce60c,tablet,facebook,smartphones_022,smartphones,Smartphones Model 22,1,28158.32,28158.32,card_online,False
TXN-0005666,2025-07-17,2025-07-17T20:42:42,online,,CUST-187876,1fa0a0ea,mobile,google,photo_video_003,photo_video,Photo Video Model 3,1,14387.36,14387.36,cash,False
TXN-0005667,2025-11-05,2025-11-05T19:10:04,online,,CUST-040780,840067a8,mobile,organic,photo_video_003,photo_video,Photo Video Model 3,1,16526.95,16526.95,installment,False
TXN-0005668,2026-02-17,2026-02-17T14:02:50,online,,CUST-061580,03e12284,desktop,facebook,tv_018,tv,Tv Model 18,1,2445.73,2445.73,card_pos,False
TXN-0005669,2025-11-05,2025-11-05T19:29:23,online,,CUST-114207,462ad689,tablet,organic,networking_023,networking,Networking Model 23,2,11512.67,23025.34,cash,False
TXN-0005670,2025-11-26,2025-11-26T08:30:08,online,,CUST-088476,f81f9230,desktop,google,laptops_001,laptops,Laptops Model 1,2,18622.02,37244.04,card_online,False
TXN-0005671,2025-05-15,2025-05-15T08:59:37,offline,66,CUST-066703,,,,climate_010,climate,Climate Model 10,1,48999.27,48999.27,cash,False
TXN-0005672,2026-01-01,2026-01-01T21:39:45,offline,33,CUST-044321,,,,printers_005,printers,Printers Model 5,2,14658.56,29317.12,cash,False
TXN-0005673,2025-02-06,2025-02-06T10:22:56,offline,41,CUST-113031,,,,audio_003,audio,Audio Model 3,2,36872.34,73744.68,card_pos,False
TXN-0005674,2026-01-12,2026-01-12T09:51:57,offline,81,CUST-028283,,,,tv_030,tv,Tv Model 30,1,17518.78,17518.78,card_pos,False
TXN-0005675,2025-12-02,2025-12-02T21:53:26,online,,CUST-123044,8b311f0f,desktop,organic,wearables_008,wearables,Wearables Model 8,1,34885.44,34885.44,installment,False
TXN-0005676,2025-03-05,2025-03-05T19:59:09,offline,10,CUST-020080,,,,tv_024,tv,Tv Model 24,3,31676.65,95029.95,card_pos,False
TXN-0005677,2025-01-16,2025-01-16T15:37:36,online,,CUST-055905,2f775f8e,desktop,google,climate_018,climate,Climate Model 18,3,2630.75,7892.25,installment,False
TXN-0005678,2025-04-07,2025-04-07T17:35:51,online,,CUST-110826,de0d8919,desktop,google,kitchen_026,kitchen,Kitchen Model 26,1,31586.68,31586.68,card_online,False
TXN-0005679,2025-09-19,2025-09-19T19:32:40,online,,CUST-030994,26fb0976,mobile,google,tablets_018,tablets,Tablets Model 18,3,46009.54,138028.62,card_online,False
TXN-0005680,2025-11-26,2025-11-26T11:56:23,online,,CUST-132511,52ddce76,desktop,google,networking_030,networking,Networking Model 30,1,49215.83,49215.83,cash,False
TXN-0005681,2026-02-01,2026-02-01T08:29:26,offline,72,CUST-013495,,,,home_appliances_016,home_appliances,Home Appliances Model 16,3,21893.73,65681.19,card_pos,False
TXN-0005682,2025-08-03,2025-08-03T17:33:46,online,,CUST-166129,22155dce,desktop,google,audio_009,audio,Audio Model 9,1,32872.02,32872.02,card_online,False
TXN-0005683,2026-02-04,2026-02-04T10:36:02,offline,63,CUST-067017,,,,climate_006,climate,Climate Model 6,2,1657.20,3314.40,card_pos,False
TXN-0005684,2025-03-20,2025-03-20T08:05:19,online,,CUST-121540,146654d8,mobile,direct,printers_029,printers,Printers Model 29,3,29224.67,87674.01,card_pos,False
TXN-0005685,2026-02-27,2026-02-27T13:57:39,online,,CUST-102668,b13514e3,mobile,direct,accessories_007,accessories,Accessories Model 7,3,37767.83,113303.49,card_online,False
TXN-0005686,2025-02-24,2025-02-24T12:56:21,offline,36,CUST-110463,,,,audio_002,audio,Audio Model 2,2,27030.01,54060.02,installment,False
TXN-0005687,2025-04-07,2025-04-07T12:22:43,online,,CUST-116639,43e718f6,mobile,organic,photo_video_025,photo_video,Photo Video Model 25,2,9663.95,19327.90,card_online,False
TXN-0005688,2025-10-31,2025-10-31T18:27:24,offline,48,CUST-070287,,,,accessories_014,accessories,Accessories Model 14,3,14709.76,44129.28,card_pos,False
TXN-0005689,2025-11-07,2025-11-07T15:02:24,offline,15,,,,,networking_030,networking,Networking Model 30,2,6319.00,12638.00,card_pos,False
TXN-0005690,2025-03-27,2025-03-27T17:26:00,offline,49,CUST-136583,,,,photo_video_007,photo_video,Photo Video Model 7,2,44736.49,89472.98,cash,False
TXN-0005691,2025-03-30,2025-03-30T18:19:18,offline,28,CUST-192670,,,,tablets_029,tablets,Tablets Model 29,2,1338.88,2677.76,cash,False
TXN-0005692,2026-02-20,2026-02-20T19:48:04,offline,69,,,,,audio_018,audio,Audio Model 18,3,34008.20,102024.60,cash,False
TXN-0005693,2026-01-18,2026-01-18T11:50:27,online,,CUST-156869,ebccb684,desktop,google,gaming_015,gaming,Gaming Model 15,1,21726.00,21726.00,card_online,False
TXN-0005694,2025-12-04,2025-12-04T13:39:44,online,,CUST-009185,51b4eff2,mobile,google,home_appliances_008,home_appliances,Home Appliances Model 8,1,11192.42,11192.42,card_online,False
TXN-0005695,2025-04-21,2025-04-21T15:03:20,marketplace,,CUST-088596,5dccaf43,mobile,,tv_010,tv,Tv Model 10,3,35400.93,106202.79,card_online,False
TXN-0005696,2025-12-11,2025-12-11T11:47:05,online,,CUST-123189,079b4616,desktop,affiliate,storage_007,storage,Storage Model 7,2,43238.33,86476.66,card_online,False
TXN-0005697,2025-08-05,2025-08-05T19:16:01,online,,CUST-038081,63944207,mobile,google,wearables_008,wearables,Wearables Model 8,3,17936.79,53810.37,installment,False
TXN-0005698,2026-01-17,2026-01-17T10:13:58,online,,CUST-021954,513b1436,mobile,organic,kitchen_028,kitchen,Kitchen Model 28,1,19178.44,19178.44,card_pos,False
TXN-0005699,2025-11-18,2025-11-18T12:26:09,online,,CUST-008386,5905ae1d,mobile,google,printers_011,printers,Printers Model 11,3,34440.80,103322.40,card_online,False
TXN-0005700,2025-02-16,2025-02-16T10:25:14,online,,CUST-194801,6ca8dd26,mobile,google,kitchen_014,kitchen,Kitchen Model 14,3,8813.47,26440.41,installment,False
TXN-0005701,2025-10-17,2025-10-17T16:58:04,offline,65,CUST-033120,,,,home_appliances_026,home_appliances,Home Appliances Model 26,3,12954.18,38862.54,installment,False
TXN-0005702,2025-07-02,2025-07-02T20:07:37,offline,35,CUST-194009,,,,printers_026,printers,Printers Model 26,1,38773.96,38773.96,card_pos,False
TXN-0005703,2025-12-24,2025-12-24T11:23:28,online,,CUST-192354,abef9b0f,mobile,facebook,tv_009,tv,Tv Model 9,3,13303.60,39910.80,card_pos,False
TXN-0005704,2025-10-03,2025-10-03T11:53:29,online,,CUST-074857,b42d740c,mobile,google,networking_007,networking,Networking Model 7,2,23730.23,47460.46,card_pos,False
TXN-0005705,2025-08-17,2025-08-17T17:59:12,online,,CUST-032487,9b44acde,desktop,organic,tablets_015,tablets,Tablets Model 15,3,37253.83,111761.49,installment,True
TXN-0005706,2025-02-07,2025-02-07T18:09:46,online,,CUST-028172,f4436862,mobile,google,tablets_008,tablets,Tablets Model 8,2,25734.70,51469.40,card_pos,False
TXN-0005707,2025-04-23,2025-04-23T18:44:01,online,,CUST-071067,12da1f18,desktop,google,home_appliances_008,home_appliances,Home Appliances Model 8,3,22697.73,68093.19,card_pos,False
TXN-0005708,2025-10-04,2025-10-04T11:09:15,online,,CUST-096438,cf08af70,desktop,email,kitchen_029,kitchen,Kitchen Model 29,1,19860.03,19860.03,cash,False
TXN-0005709,2025-03-07,2025-03-07T12:46:32,online,,CUST-074974,979f3fe0,mobile,google,printers_017,printers,Printers Model 17,2,37922.51,75845.02,card_online,False
TXN-0005710,2026-02-05,2026-02-05T16:21:29,online,,CUST-106799,0b1e870c,desktop,google,photo_video_020,photo_video,Photo Video Model 20,3,34862.54,104587.62,installment,False
TXN-0005711,2025-12-04,2025-12-04T17:47:11,online,,CUST-129346,05e7311d,tablet,organic,accessories_022,accessories,Accessories Model 22,1,41167.72,41167.72,card_online,False
TXN-0005712,2025-01-17,2025-01-17T17:02:45,offline,73,CUST-178278,,,,storage_025,storage,Storage Model 25,2,29161.32,58322.64,card_pos,False
TXN-0005713,2025-09-13,2025-09-13T19:15:33,offline,10,CUST-028345,,,,photo_video_029,photo_video,Photo Video Model 29,3,49401.52,148204.56,card_pos,False
TXN-0005714,2025-03-08,2025-03-08T13:50:43,online,,CUST-039295,46ca1461,desktop,organic,audio_001,audio,Audio Model 1,1,4269.68,4269.68,card_online,False
TXN-0005715,2025-05-27,2025-05-27T11:46:46,marketplace,,CUST-046673,b8d152f6,mobile,,storage_009,storage,Storage Model 9,2,34615.61,69231.22,installment,False
TXN-0005716,2025-01-12,2025-01-12T21:33:53,online,,CUST-173167,5b6008dc,mobile,email,gaming_010,gaming,Gaming Model 10,2,36881.10,73762.20,card_pos,False
TXN-0005717,2026-01-21,2026-01-21T12:11:00,online,,CUST-007458,87e6fac5,mobile,affiliate,storage_029,storage,Storage Model 29,2,13250.05,26500.10,card_pos,False
TXN-0005718,2026-02-13,2026-02-13T21:11:54,online,,CUST-185556,a91ad558,mobile,organic,tv_022,tv,Tv Model 22,1,48439.06,48439.06,installment,False
TXN-0005719,2025-03-04,2025-03-04T17:10:34,offline,71,CUST-008348,,,,tv_030,tv,Tv Model 30,1,33067.13,33067.13,installment,False
TXN-0005720,2025-08-03,2025-08-03T11:40:29,online,,CUST-082533,e9f3e42e,desktop,google,gaming_016,gaming,Gaming Model 16,3,44499.43,133498.29,cash,True
TXN-0005721,2025-03-12,2025-03-12T18:59:03,offline,43,CUST-046483,,,,laptops_027,laptops,Laptops Model 27,3,34042.74,102128.22,card_pos,False
TXN-0005722,2025-09-11,2025-09-11T19:05:15,online,,CUST-191122,b26b96bb,desktop,direct,photo_video_002,photo_video,Photo Video Model 2,3,46091.29,138273.87,card_pos,True
TXN-0005723,2025-07-18,2025-07-18T10:36:52,online,,CUST-060503,134f4541,desktop,facebook,kitchen_010,kitchen,Kitchen Model 10,3,20566.69,61700.07,card_online,False
TXN-0005724,2025-11-18,2025-11-18T19:46:33,online,,CUST-034967,5a894f68,desktop,facebook,climate_007,climate,Climate Model 7,1,2088.34,2088.34,card_online,False
TXN-0005725,2026-01-03,2026-01-03T09:00:32,online,,CUST-097255,15038ad1,mobile,facebook,climate_004,climate,Climate Model 4,3,19297.21,57891.63,card_online,False
TXN-0005726,2025-04-07,2025-04-07T09:23:53,online,,CUST-028599,07f0add5,tablet,google,accessories_009,accessories,Accessories Model 9,2,13850.98,27701.96,card_online,False
TXN-0005727,2025-02-27,2025-02-27T17:23:03,offline,10,,,,,tv_022,tv,Tv Model 22,1,37297.35,37297.35,card_pos,False
TXN-0005728,2026-01-14,2026-01-14T17:40:43,marketplace,,CUST-035585,6741fc1d,tablet,,tablets_024,tablets,Tablets Model 24,1,11019.84,11019.84,installment,False
TXN-0005729,2025-09-17,2025-09-17T13:02:11,online,,CUST-036046,bdfe715a,mobile,google,printers_004,printers,Printers Model 4,1,24845.50,24845.50,cash,False
TXN-0005730,2025-07-20,2025-07-20T21:37:21,online,,CUST-058633,85973ecb,desktop,affiliate,storage_003,storage,Storage Model 3,1,30064.75,30064.75,card_online,False
TXN-0005731,2025-09-15,2025-09-15T21:59:42,marketplace,,CUST-141613,8c3cc279,mobile,,photo_video_010,photo_video,Photo Video Model 10,1,40689.78,40689.78,card_online,False
TXN-0005732,2025-05-07,2025-05-07T18:19:44,offline,91,,,,,photo_video_011,photo_video,Photo Video Model 11,3,32697.67,98093.01,installment,False
TXN-0005733,2026-02-08,2026-02-08T18:06:38,online,,CUST-171827,41b90691,desktop,facebook,kitchen_028,kitchen,Kitchen Model 28,2,12228.41,24456.82,card_online,False
TXN-0005734,2026-02-15,2026-02-15T08:05:42,offline,38,,,,,printers_007,printers,Printers Model 7,2,34603.84,69207.68,card_pos,False
TXN-0005735,2025-06-04,2025-06-04T08:26:16,offline,86,CUST-038180,,,,photo_video_029,photo_video,Photo Video Model 29,3,7030.37,21091.11,card_pos,False
TXN-0005736,2025-11-12,2025-11-12T14:49:23,online,,CUST-038034,8ec37ded,desktop,organic,kitchen_007,kitchen,Kitchen Model 7,3,24839.28,74517.84,cash,False
TXN-0005737,2025-03-08,2025-03-08T18:20:24,offline,45,CUST-191491,,,,gaming_021,gaming,Gaming Model 21,1,2757.36,2757.36,installment,False
TXN-0005738,2025-02-18,2025-02-18T10:29:52,online,,CUST-161598,a4a8207f,mobile,google,printers_025,printers,Printers Model 25,1,44697.78,44697.78,card_online,False
TXN-0005739,2025-06-28,2025-06-28T19:10:19,online,,CUST-165184,d473a466,desktop,facebook,climate_015,climate,Climate Model 15,1,12552.94,12552.94,card_online,False
TXN-0005740,2025-07-22,2025-07-22T16:53:27,offline,15,CUST-015923,,,,kitchen_014,kitchen,Kitchen Model 14,3,23735.22,71205.66,card_pos,False
TXN-0005741,2025-03-14,2025-03-14T10:25:48,online,,CUST-024203,394c1abd,mobile,direct,kitchen_023,kitchen,Kitchen Model 23,1,13550.58,13550.58,cash,False
TXN-0005742,2025-06-13,2025-06-13T10:10:21,online,,CUST-141741,8dde6fdd,mobile,google,photo_video_002,photo_video,Photo Video Model 2,2,37472.91,74945.82,card_pos,False
TXN-0005743,2025-05-29,2025-05-29T19:28:35,online,,CUST-017035,c07bc3f9,mobile,direct,gaming_027,gaming,Gaming Model 27,3,27261.43,81784.29,card_online,False
TXN-0005744,2025-08-11,2025-08-11T15:09:37,offline,16,CUST-147691,,,,audio_020,audio,Audio Model 20,3,4984.23,14952.69,card_pos,False
TXN-0005745,2025-05-05,2025-05-05T16:19:52,marketplace,,CUST-054627,b5b75d4f,mobile,,tv_009,tv,Tv Model 9,2,11420.02,22840.04,installment,False
TXN-0005746,2025-08-21,2025-08-21T19:11:58,offline,99,CUST-131959,,,,kitchen_017,kitchen,Kitchen Model 17,1,6069.49,6069.49,cash,False
TXN-0005747,2025-01-23,2025-01-23T08:12:16,online,,CUST-066966,862e0a20,mobile,direct,photo_video_012,photo_video,Photo Video Model 12,2,30794.19,61588.38,card_online,False
TXN-0005748,2025-11-12,2025-11-12T19:15:49,online,,CUST-158783,c308a54a,desktop,email,storage_012,storage,Storage Model 12,2,37394.09,74788.18,card_online,False
TXN-0005749,2026-01-21,2026-01-21T19:44:36,online,,CUST-191889,200867ad,desktop,google,wearables_022,wearables,Wearables Model 22,2,43368.32,86736.64,installment,False
TXN-0005750,2025-05-24,2025-05-24T20:33:13,online,,CUST-018969,d44cdf41,desktop,facebook,gaming_012,gaming,Gaming Model 12,3,4524.81,13574.43,card_pos,False
TXN-0005751,2025-05-26,2025-05-26T10:53:32,online,,CUST-062022,eb2ea513,mobile,organic,printers_029,printers,Printers Model 29,2,45480.82,90961.64,card_online,False
TXN-0005752,2025-08-24,2025-08-24T14:47:14,online,,CUST-000921,6e8e615f,desktop,organic,storage_010,storage,Storage Model 10,3,41322.75,123968.25,card_online,False
TXN-0005753,2025-01-12,2025-01-12T18:24:45,offline,37,,,,,climate_026,climate,Climate Model 26,2,26665.71,53331.42,installment,False
TXN-0005754,2025-10-11,2025-10-11T19:21:46,online,,CUST-147769,6e502849,desktop,google,storage_006,storage,Storage Model 6,1,866.07,866.07,card_online,False
